customer_zipcode,latitude,longitude
75067.0,32.98721314,-96.98584747
94538.0,37.64143753,-121.8764877
6457.0,41.55907822,-72.65383911
95112.0,37.33271027,-121.8783722
30022.0,33.99850845,-84.2793808
63129.0,38.48856354,-90.34738159
93702.0,36.80931091,-119.9346161
85009.0,33.45198822,-112.1262131
11210.0,40.63330841,-73.94656372
33125.0,33.39097977,-111.916275
17602.0,40.04209137,-76.29911041
11230.0,40.63542938,-73.94217682
33176.0,25.83116913,-80.19546509
47150.0,38.29599381,-85.83756256
19382.0,39.96744919,-75.58142853
43229.0,40.08982086,-82.99195862
75149.0,32.7651329,-96.5814209
33015.0,25.822649,-80.27993774
29223.0,34.11984253,-81.08582306
76201.0,33.20560837,-97.13835907
10032.0,40.83852005,-73.94216919
91405.0,34.19534683,-118.4487534
92592.0,33.50244904,-117.1325531
60477.0,41.58910751,-87.84508514
93033.0,34.15459442,-119.1787262
33065.0,26.21545029,-98.274086
21222.0,39.26262665,-76.52140808
78250.0,29.51970291,-98.63726807
46307.0,41.42009354,-87.36070252
11201.0,40.62839508,-73.94129944
10452.0,40.89612579,-73.86029053
73505.0,34.62159348,-98.46929169
28314.0,35.06275177,-79.00574493
10463.0,40.87593079,-73.91262817
6460.0,34.28963089,-84.17045593
60103.0,41.99511337,-88.17980957
60630.0,41.98438263,-87.82299042
89502.0,39.52199173,-119.8001633
7055.0,40.86001587,-74.12454987
90016.0,34.03234482,-118.3598175
91335.0,34.12996292,-118.5529556
78046.0,27.50743485,-99.467659
11756.0,40.72494888,-73.52056122
7470.0,39.9584198,-75.05934143
70003.0,30.0085144,-90.1476059
20002.0,38.88521576,-77.12176514
44105.0,41.45246887,-81.64302826
26003.0,40.00862122,-80.64161682
85705.0,32.25922394,-110.9718781
90250.0,33.91221619,-118.3525696
94558.0,38.30201721,-122.1991196
60402.0,41.85078049,-87.79634094
92708.0,33.72711182,-117.9630432
23456.0,36.78103638,-76.11266327
88005.0,32.2661171,-106.7867279
32703.0,28.63298988,-81.45418549
90044.0,33.97929382,-118.289093
95630.0,38.6765976,-121.1606293
92243.0,32.79602814,-115.6837769
92557.0,33.94717026,-117.253624
11372.0,42.00489807,-75.92874146
48234.0,42.43497467,-83.02230835
91331.0,34.26102829,-118.4290619
77072.0,30.06246758,-95.18769074
48221.0,42.41725922,-83.15509033
11435.0,40.7045517,-73.79679108
43207.0,39.92808151,-82.98953247
60632.0,41.89532852,-87.74552155
37075.0,36.29242706,-86.61682892
84015.0,41.13984299,-112.0788116
98115.0,47.67869949,-122.3217621
90047.0,33.95994949,-118.3148422
85201.0,33.43081665,-111.8384018
60628.0,41.69280624,-87.61715698
32303.0,30.47019768,-84.28425598
48601.0,43.49697113,-83.94857788
63123.0,38.6506691,-90.1997757
72032.0,35.09189606,-92.43454742
33025.0,25.98771095,-80.25540161
44870.0,40.81797409,-83.29694367
90731.0,33.73786926,-118.2846069
92801.0,33.84394455,-117.9417572
43123.0,39.85160065,-83.06317139
37922.0,35.87355042,-84.04762268
92117.0,32.77581406,-117.135437
90255.0,33.97763825,-118.2206879
87112.0,35.08756256,-106.6438065
15601.0,40.3028183,-79.54406738
91767.0,34.0863266,-117.9595337
60441.0,41.58304977,-88.05521393
92064.0,32.95658493,-117.0461884
23454.0,36.85002136,-76.03000641
63366.0,38.80664825,-90.70192719
17201.0,40.0309906,-77.59576416
44118.0,41.23928452,-81.4984436
61761.0,40.52141953,-88.99173737
1902.0,42.46523285,-70.93743134
10028.0,40.63656235,-73.94520569
75093.0,33.0319519,-96.84738159
33142.0,25.80413055,-80.2290802
90018.0,34.03247452,-118.3267975
19020.0,40.1049881,-74.91498566
6010.0,41.62995911,-72.96715546
95828.0,38.50247574,-121.4231873
17701.0,41.33689117,-76.91746521
92626.0,33.67670822,-117.9219055
75231.0,32.87014008,-96.75692749
98632.0,46.40974426,-120.5451202
90650.0,38.26477051,-122.0758209
89117.0,36.06629562,-115.1725464
7002.0,39.93740463,-74.36590576
93274.0,36.20638657,-119.3568192
91950.0,32.67300797,-117.0935211
92879.0,33.8950882,-117.5264206
45424.0,39.81696701,-84.12969208
94112.0,37.71640396,-122.4407883
95376.0,37.72178268,-121.4348602
29483.0,33.01840973,-80.14975739
95340.0,37.41038895,-120.7961731
85710.0,32.23588181,-110.8283615
93906.0,36.70795059,-121.6539993
2301.0,42.06258011,-71.01766205
85706.0,32.14844894,-110.9228516
30034.0,33.70272064,-84.26963043
20011.0,38.96081924,-77.02661896
94533.0,38.25131607,-122.0456543
94591.0,38.10829163,-122.2123947
6516.0,38.6287117,-75.94817352
21122.0,39.11119843,-76.48913574
92154.0,32.57044601,-117.084259
33614.0,28.03085518,-82.50086212
92027.0,35.30410004,-119.0736389
90026.0,34.08672333,-118.2597885
90280.0,33.93803024,-118.188324
48093.0,43.82843781,-84.42654419
37042.0,36.54824066,-87.37922669
49442.0,43.23951721,-86.19662476
85008.0,33.30079269,-112.0346222
28540.0,34.74834824,-77.42848206
77080.0,29.76460266,-95.37210083
33511.0,27.88389015,-82.29720306
96819.0,21.28742981,-157.6713257
91730.0,34.12150574,-117.6062393
11211.0,40.68924332,-74.07952118
60645.0,41.70360565,-88.76895905
93458.0,34.89321137,-120.4205704
18901.0,40.31143951,-75.13288879
47374.0,39.94900513,-84.83090973
92324.0,34.07920837,-117.3069
92647.0,33.66735077,-117.9951477
38116.0,35.18183136,-89.85837555
48235.0,42.43819809,-83.17873383
75060.0,32.83844757,-96.99565125
92201.0,34.18798065,-116.3783646
7060.0,40.05116272,-75.63142395
94014.0,37.69022751,-122.4631653
98226.0,48.78193283,-122.5533676
93720.0,36.84695053,-119.7777481
60629.0,41.89511871,-87.72403717
93309.0,35.20875549,-118.9114761
30043.0,33.9068985,-84.1109314
77379.0,32.87660599,-97.42926025
11355.0,40.76358032,-73.83003998
10462.0,40.83794022,-73.85604858
91606.0,34.19000244,-118.3489761
53209.0,43.05253601,-88.00619507
94550.0,37.7397995,-121.7699966
60639.0,41.92401886,-87.75383759
87505.0,35.69729996,-105.9099274
94303.0,34.13408661,-116.4070206
20019.0,38.8867569,-77.01538086
23233.0,37.66836166,-77.65823364
60016.0,42.04048157,-87.88925934
23462.0,36.84156036,-76.13330078
33024.0,26.03800964,-80.24050903
77081.0,29.71290207,-95.48719025
60636.0,41.77416611,-87.66143799
35215.0,33.62078095,-86.68096924
80020.0,39.93554306,-105.0457459
969.0,18.37199974,-66.09887695
736.0,18.11234093,-66.16580963
60621.0,41.77919388,-87.64631653
40475.0,37.74456787,-84.29749298
60544.0,41.89978409,-87.94304657
30349.0,33.6080246,-84.43827057
95610.0,38.67052841,-121.26931
33063.0,26.27222443,-80.2347641
78745.0,30.20223045,-97.7755661
10468.0,40.86552811,-73.90142822
94086.0,37.38002014,-122.0521698
99205.0,47.69986725,-117.4178543
52001.0,42.50378037,-90.6690979
93638.0,36.97071075,-120.0588531
21229.0,39.28712082,-76.66523743
98208.0,47.88882828,-122.2048111
11717.0,40.78068543,-73.24616242
28655.0,35.83547974,-81.63233185
95687.0,38.34882355,-121.9724197
95123.0,37.24976349,-121.8482056
2148.0,42.41957855,-71.07949829
21207.0,39.34652329,-76.73791504
949.0,18.44488907,-66.17352295
2780.0,41.80683136,-70.95476532
7728.0,40.29318619,-74.34731293
98390.0,47.20898056,-122.2118378
48228.0,42.3622818,-83.22160339
90744.0,33.77769089,-118.274025
11223.0,40.64083481,-73.94269562
43130.0,39.71597672,-82.59929657
11225.0,40.66292954,-73.95597839
75040.0,32.94816971,-96.64925385
33311.0,26.15756989,-80.19480133
11233.0,40.67181397,-73.94467926
32210.0,30.25333214,-81.72530365
89014.0,36.06906128,-115.0822067
7306.0,40.73173142,-74.0650177
95758,39.13415909,-123.7185516
91732,34.07189179,-118.0138855
